abrangencia,tipo_abrangencia,ano,sexo,cor_raca,ocupacao,codigo_ocupacao,descricao_ocupacao,nivel_ocupacao,ocupacao_norm,pessoas,rendimento_medio_reais,rendimento_mediano_reais
Brasil,Brasil,2022,Mulheres,Indígena,"2.6.5.6 Locutores de rádio, televisão e outros meios de comunicação",2.6.5.6,"Locutores de rádio, televisão e outros meios de comunicação",4,locutores_de_radio_televisao_e_outros_meios_de_comunicacao,23,5530.71,6000.0
Brasil,Brasil,2022,Total,Total,2.6.5.9 Artistas criativos e interpretativos não classificados anteriormente,2.6.5.9,Artistas criativos e interpretativos não classificados anteriormente,4,artistas_criativos_e_interpretativos_nao_classificados_anteriormente,4037,2597.91,1600.0
Brasil,Brasil,2022,Total,Branca,2.6.5.9 Artistas criativos e interpretativos não classificados anteriormente,2.6.5.9,Artistas criativos e interpretativos não classificados anteriormente,4,artistas_criativos_e_interpretativos_nao_classificados_anteriormente,2592,2865.84,2000.0
Brasil,Brasil,2022,Total,Preta,2.6.5.9 Artistas criativos e interpretativos não classificados anteriormente,2.6.5.9,Artistas criativos e interpretativos não classificados anteriormente,4,artistas_criativos_e_interpretativos_nao_classificados_anteriormente,346,2798.28,2400.0
Brasil,Brasil,2022,Total,Amarela,2.6.5.9 Artistas criativos e interpretativos não classificados anteriormente,2.6.5.9,Artistas criativos e interpretativos não classificados anteriormente,4,artistas_criativos_e_interpretativos_nao_classificados_anteriormente,,,
Brasil,Brasil,2022,Total,Parda,2.6.5.9 Artistas criativos e interpretativos não classificados anteriormente,2.6.5.9,Artistas criativos e interpretativos não classificados anteriormente,4,artistas_criativos_e_interpretativos_nao_classificados_anteriormente,1075,1900.03,1212.0
Brasil,Brasil,2022,Total,Indígena,2.6.5.9 Artistas criativos e interpretativos não classificados anteriormente,2.6.5.9,Artistas criativos e interpretativos não classificados anteriormente,4,artistas_criativos_e_interpretativos_nao_classificados_anteriormente,24,2017.07,1200.0
Brasil,Brasil,2022,Homens,Total,2.6.5.9 Artistas criativos e interpretativos não classificados anteriormente,2.6.5.9,Artistas criativos e interpretativos não classificados anteriormente,4,artistas_criativos_e_interpretativos_nao_classificados_anteriormente,2572,2797.77,1600.0
Brasil,Brasil,2022,Homens,Branca,2.6.5.9 Artistas criativos e interpretativos não classificados anteriormente,2.6.5.9,Artistas criativos e interpretativos não classificados anteriormente,4,artistas_criativos_e_interpretativos_nao_classificados_anteriormente,1577,3312.09,2000.0
Brasil,Brasil,2022,Homens,Preta,2.6.5.9 Artistas criativos e interpretativos não classificados anteriormente,2.6.5.9,Artistas criativos e interpretativos não classificados anteriormente,4,artistas_criativos_e_interpretativos_nao_classificados_anteriormente,212,2104.06,2000.0
Brasil,Brasil,2022,Homens,Amarela,2.6.5.9 Artistas criativos e interpretativos não classificados anteriormente,2.6.5.9,Artistas criativos e interpretativos não classificados anteriormente,4,artistas_criativos_e_interpretativos_nao_classificados_anteriormente,,,
Brasil,Brasil,2022,Homens,Parda,2.6.5.9 Artistas criativos e interpretativos não classificados anteriormente,2.6.5.9,Artistas criativos e interpretativos não classificados anteriormente,4,artistas_criativos_e_interpretativos_nao_classificados_anteriormente,783,1951.68,1400.0
Brasil,Brasil,2022,Homens,Indígena,2.6.5.9 Artistas criativos e interpretativos não classificados anteriormente,2.6.5.9,Artistas criativos e interpretativos não classificados anteriormente,4,artistas_criativos_e_interpretativos_nao_classificados_anteriormente,1,1500.0,1500.0
Brasil,Brasil,2022,Mulheres,Total,2.6.5.9 Artistas criativos e interpretativos não classificados anteriormente,2.6.5.9,Artistas criativos e interpretativos não classificados anteriormente,4,artistas_criativos_e_interpretativos_nao_classificados_anteriormente,1464,2246.74,1600.0
Brasil,Brasil,2022,Mulheres,Branca,2.6.5.9 Artistas criativos e interpretativos não classificados anteriormente,2.6.5.9,Artistas criativos e interpretativos não classificados anteriormente,4,artistas_criativos_e_interpretativos_nao_classificados_anteriormente,1016,2173.3,1600.0
Brasil,Brasil,2022,Mulheres,Preta,2.6.5.9 Artistas criativos e interpretativos não classificados anteriormente,2.6.5.9,Artistas criativos e interpretativos não classificados anteriormente,4,artistas_criativos_e_interpretativos_nao_classificados_anteriormente,134,3897.18,2400.0
Brasil,Brasil,2022,Mulheres,Amarela,2.6.5.9 Artistas criativos e interpretativos não classificados anteriormente,2.6.5.9,Artistas criativos e interpretativos não classificados anteriormente,4,artistas_criativos_e_interpretativos_nao_classificados_anteriormente,,,
Brasil,Brasil,2022,Mulheres,Parda,2.6.5.9 Artistas criativos e interpretativos não classificados anteriormente,2.6.5.9,Artistas criativos e interpretativos não classificados anteriormente,4,artistas_criativos_e_interpretativos_nao_classificados_anteriormente,292,1761.33,1200.0
Brasil,Brasil,2022,Mulheres,Indígena,2.6.5.9 Artistas criativos e interpretativos não classificados anteriormente,2.6.5.9,Artistas criativos e interpretativos não classificados anteriormente,4,artistas_criativos_e_interpretativos_nao_classificados_anteriormente,23,2039.68,1200.0
Brasil,Brasil,2022,Total,Total,3 Técnicos e profissionais de nível médio,3,Técnicos e profissionais de nível médio,1,tecnicos_e_profissionais_de_nivel_medio,6931172,3452.14,2400.0
Brasil,Brasil,2022,Total,Branca,3 Técnicos e profissionais de nível médio,3,Técnicos e profissionais de nível médio,1,tecnicos_e_profissionais_de_nivel_medio,3566636,3922.59,2500.0
Brasil,Brasil,2022,Total,Preta,3 Técnicos e profissionais de nível médio,3,Técnicos e profissionais de nível médio,1,tecnicos_e_profissionais_de_nivel_medio,712901,2868.17,2000.0
Brasil,Brasil,2022,Total,Amarela,3 Técnicos e profissionais de nível médio,3,Técnicos e profissionais de nível médio,1,tecnicos_e_profissionais_de_nivel_medio,40290,4834.01,3000.0
Brasil,Brasil,2022,Total,Parda,3 Técnicos e profissionais de nível médio,3,Técnicos e profissionais de nível médio,1,tecnicos_e_profissionais_de_nivel_medio,2585399,2953.33,2000.0
Brasil,Brasil,2022,Total,Indígena,3 Técnicos e profissionais de nível médio,3,Técnicos e profissionais de nível médio,1,tecnicos_e_profissionais_de_nivel_medio,24675,2327.89,1500.0
Brasil,Brasil,2022,Homens,Total,3 Técnicos e profissionais de nível médio,3,Técnicos e profissionais de nível médio,1,tecnicos_e_profissionais_de_nivel_medio,3689207,3930.44,2700.0
Brasil,Brasil,2022,Homens,Branca,3 Técnicos e profissionais de nível médio,3,Técnicos e profissionais de nível médio,1,tecnicos_e_profissionais_de_nivel_medio,1904340,4459.49,3000.0
Brasil,Brasil,2022,Homens,Preta,3 Técnicos e profissionais de nível médio,3,Técnicos e profissionais de nível médio,1,tecnicos_e_profissionais_de_nivel_medio,386172,3249.04,2424.0
Brasil,Brasil,2022,Homens,Amarela,3 Técnicos e profissionais de nível médio,3,Técnicos e profissionais de nível médio,1,tecnicos_e_profissionais_de_nivel_medio,22456,5259.08,3500.0
Brasil,Brasil,2022,Homens,Parda,3 Técnicos e profissionais de nível médio,3,Técnicos e profissionais de nível médio,1,tecnicos_e_profissionais_de_nivel_medio,1361365,3377.58,2500.0
Brasil,Brasil,2022,Homens,Indígena,3 Técnicos e profissionais de nível médio,3,Técnicos e profissionais de nível médio,1,tecnicos_e_profissionais_de_nivel_medio,14331,2423.77,1500.0
Brasil,Brasil,2022,Mulheres,Total,3 Técnicos e profissionais de nível médio,3,Técnicos e profissionais de nível médio,1,tecnicos_e_profissionais_de_nivel_medio,3241965,2907.87,2000.0
Brasil,Brasil,2022,Mulheres,Branca,3 Técnicos e profissionais de nível médio,3,Técnicos e profissionais de nível médio,1,tecnicos_e_profissionais_de_nivel_medio,1662296,3307.52,2300.0
Brasil,Brasil,2022,Mulheres,Preta,3 Técnicos e profissionais de nível médio,3,Técnicos e profissionais de nível médio,1,tecnicos_e_profissionais_de_nivel_medio,326729,2418.0,2000.0
Brasil,Brasil,2022,Mulheres,Amarela,3 Técnicos e profissionais de nível médio,3,Técnicos e profissionais de nível médio,1,tecnicos_e_profissionais_de_nivel_medio,17834,4298.77,3000.0
Brasil,Brasil,2022,Mulheres,Parda,3 Técnicos e profissionais de nível médio,3,Técnicos e profissionais de nível médio,1,tecnicos_e_profissionais_de_nivel_medio,1224034,2481.48,2000.0
Brasil,Brasil,2022,Mulheres,Indígena,3 Técnicos e profissionais de nível médio,3,Técnicos e profissionais de nível médio,1,tecnicos_e_profissionais_de_nivel_medio,10344,2195.05,1500.0
Brasil,Brasil,2022,Total,Total,3.1 Profissionais de nível médio das ciências e da engenharia,3.1,Profissionais de nível médio das ciências e da engenharia,2,profissionais_de_nivel_medio_das_ciencias_e_da_engenharia,1183054,3672.75,2800.0
Brasil,Brasil,2022,Total,Branca,3.1 Profissionais de nível médio das ciências e da engenharia,3.1,Profissionais de nível médio das ciências e da engenharia,2,profissionais_de_nivel_medio_das_ciencias_e_da_engenharia,594114,4077.93,3000.0
Brasil,Brasil,2022,Total,Preta,3.1 Profissionais de nível médio das ciências e da engenharia,3.1,Profissionais de nível médio das ciências e da engenharia,2,profissionais_de_nivel_medio_das_ciencias_e_da_engenharia,128901,3252.16,2500.0
Brasil,Brasil,2022,Total,Amarela,3.1 Profissionais de nível médio das ciências e da engenharia,3.1,Profissionais de nível médio das ciências e da engenharia,2,profissionais_de_nivel_medio_das_ciencias_e_da_engenharia,5889,4622.41,3001.0
Brasil,Brasil,2022,Total,Parda,3.1 Profissionais de nível médio das ciências e da engenharia,3.1,Profissionais de nível médio das ciências e da engenharia,2,profissionais_de_nivel_medio_das_ciencias_e_da_engenharia,451468,3251.73,2500.0
Brasil,Brasil,2022,Total,Indígena,3.1 Profissionais de nível médio das ciências e da engenharia,3.1,Profissionais de nível médio das ciências e da engenharia,2,profissionais_de_nivel_medio_das_ciencias_e_da_engenharia,2468,2888.96,2000.0
Brasil,Brasil,2022,Homens,Total,3.1 Profissionais de nível médio das ciências e da engenharia,3.1,Profissionais de nível médio das ciências e da engenharia,2,profissionais_de_nivel_medio_das_ciencias_e_da_engenharia,1013159,3772.58,3000.0
Brasil,Brasil,2022,Homens,Branca,3.1 Profissionais de nível médio das ciências e da engenharia,3.1,Profissionais de nível médio das ciências e da engenharia,2,profissionais_de_nivel_medio_das_ciencias_e_da_engenharia,493914,4230.16,3000.0
Brasil,Brasil,2022,Homens,Preta,3.1 Profissionais de nível médio das ciências e da engenharia,3.1,Profissionais de nível médio das ciências e da engenharia,2,profissionais_de_nivel_medio_das_ciencias_e_da_engenharia,115614,3294.21,2500.0
Brasil,Brasil,2022,Homens,Amarela,3.1 Profissionais de nível médio das ciências e da engenharia,3.1,Profissionais de nível médio das ciências e da engenharia,2,profissionais_de_nivel_medio_das_ciencias_e_da_engenharia,4692,4651.97,3200.0
Brasil,Brasil,2022,Homens,Parda,3.1 Profissionais de nível médio das ciências e da engenharia,3.1,Profissionais de nível médio das ciências e da engenharia,2,profissionais_de_nivel_medio_das_ciencias_e_da_engenharia,396489,3336.82,2500.0
Brasil,Brasil,2022,Homens,Indígena,3.1 Profissionais de nível médio das ciências e da engenharia,3.1,Profissionais de nível médio das ciências e da engenharia,2,profissionais_de_nivel_medio_das_ciencias_e_da_engenharia,2290,2885.62,2000.0
Brasil,Brasil,2022,Mulheres,Total,3.1 Profissionais de nível médio das ciências e da engenharia,3.1,Profissionais de nível médio das ciências e da engenharia,2,profissionais_de_nivel_medio_das_ciencias_e_da_engenharia,169896,3077.38,2200.0
Brasil,Brasil,2022,Mulheres,Branca,3.1 Profissionais de nível médio das ciências e da engenharia,3.1,Profissionais de nível médio das ciências e da engenharia,2,profissionais_de_nivel_medio_das_ciencias_e_da_engenharia,100200,3327.55,2500.0
Brasil,Brasil,2022,Mulheres,Preta,3.1 Profissionais de nível médio das ciências e da engenharia,3.1,Profissionais de nível médio das ciências e da engenharia,2,profissionais_de_nivel_medio_das_ciencias_e_da_engenharia,13287,2886.27,2000.0
Brasil,Brasil,2022,Mulheres,Amarela,3.1 Profissionais de nível médio das ciências e da engenharia,3.1,Profissionais de nível médio das ciências e da engenharia,2,profissionais_de_nivel_medio_das_ciencias_e_da_engenharia,1197,4506.51,3000.0
Brasil,Brasil,2022,Mulheres,Parda,3.1 Profissionais de nível médio das ciências e da engenharia,3.1,Profissionais de nível médio das ciências e da engenharia,2,profissionais_de_nivel_medio_das_ciencias_e_da_engenharia,54979,2638.12,2000.0
Brasil,Brasil,2022,Mulheres,Indígena,3.1 Profissionais de nível médio das ciências e da engenharia,3.1,Profissionais de nível médio das ciências e da engenharia,2,profissionais_de_nivel_medio_das_ciencias_e_da_engenharia,178,2931.96,2200.0
Brasil,Brasil,2022,Total,Total,3.1.1 Técnicos em ciências físicas e da engenharia,3.1.1,Técnicos em ciências físicas e da engenharia,3,tecnicos_em_ciencias_fisicas_e_da_engenharia,694512,3450.33,2700.0
Brasil,Brasil,2022,Total,Branca,3.1.1 Técnicos em ciências físicas e da engenharia,3.1.1,Técnicos em ciências físicas e da engenharia,3,tecnicos_em_ciencias_fisicas_e_da_engenharia,362619,3684.29,3000.0
Brasil,Brasil,2022,Total,Preta,3.1.1 Técnicos em ciências físicas e da engenharia,3.1.1,Técnicos em ciências físicas e da engenharia,3,tecnicos_em_ciencias_fisicas_e_da_engenharia,72590,3192.31,2500.0
Brasil,Brasil,2022,Total,Amarela,3.1.1 Técnicos em ciências físicas e da engenharia,3.1.1,Técnicos em ciências físicas e da engenharia,3,tecnicos_em_ciencias_fisicas_e_da_engenharia,4176,3906.62,3000.0
Brasil,Brasil,2022,Total,Parda,3.1.1 Técnicos em ciências físicas e da engenharia,3.1.1,Técnicos em ciências físicas e da engenharia,3,tecnicos_em_ciencias_fisicas_e_da_engenharia,253683,3183.01,2500.0
Brasil,Brasil,2022,Total,Indígena,3.1.1 Técnicos em ciências físicas e da engenharia,3.1.1,Técnicos em ciências físicas e da engenharia,3,tecnicos_em_ciencias_fisicas_e_da_engenharia,1322,3383.72,2400.0
Brasil,Brasil,2022,Homens,Total,3.1.1 Técnicos em ciências físicas e da engenharia,3.1.1,Técnicos em ciências físicas e da engenharia,3,tecnicos_em_ciencias_fisicas_e_da_engenharia,590004,3559.83,3000.0
Brasil,Brasil,2022,Homens,Branca,3.1.1 Técnicos em ciências físicas e da engenharia,3.1.1,Técnicos em ciências físicas e da engenharia,3,tecnicos_em_ciencias_fisicas_e_da_engenharia,300150,3834.36,3000.0
Brasil,Brasil,2022,Homens,Preta,3.1.1 Técnicos em ciências físicas e da engenharia,3.1.1,Técnicos em ciências físicas e da engenharia,3,tecnicos_em_ciencias_fisicas_e_da_engenharia,64820,3240.54,2500.0
Brasil,Brasil,2022,Homens,Amarela,3.1.1 Técnicos em ciências físicas e da engenharia,3.1.1,Técnicos em ciências físicas e da engenharia,3,tecnicos_em_ciencias_fisicas_e_da_engenharia,3270,3947.62,3000.0
Brasil,Brasil,2022,Homens,Parda,3.1.1 Técnicos em ciências físicas e da engenharia,3.1.1,Técnicos em ciências físicas e da engenharia,3,tecnicos_em_ciencias_fisicas_e_da_engenharia,220482,3275.28,2500.0
Brasil,Brasil,2022,Homens,Indígena,3.1.1 Técnicos em ciências físicas e da engenharia,3.1.1,Técnicos em ciências físicas e da engenharia,3,tecnicos_em_ciencias_fisicas_e_da_engenharia,1204,3390.15,2400.0
Brasil,Brasil,2022,Mulheres,Total,3.1.1 Técnicos em ciências físicas e da engenharia,3.1.1,Técnicos em ciências físicas e da engenharia,3,tecnicos_em_ciencias_fisicas_e_da_engenharia,104508,2832.16,2000.0
Brasil,Brasil,2022,Mulheres,Branca,3.1.1 Técnicos em ciências físicas e da engenharia,3.1.1,Técnicos em ciências físicas e da engenharia,3,tecnicos_em_ciencias_fisicas_e_da_engenharia,62468,2963.24,2100.0
Brasil,Brasil,2022,Mulheres,Preta,3.1.1 Técnicos em ciências físicas e da engenharia,3.1.1,Técnicos em ciências físicas e da engenharia,3,tecnicos_em_ciencias_fisicas_e_da_engenharia,7770,2789.96,2000.0
Brasil,Brasil,2022,Mulheres,Amarela,3.1.1 Técnicos em ciências físicas e da engenharia,3.1.1,Técnicos em ciências físicas e da engenharia,3,tecnicos_em_ciencias_fisicas_e_da_engenharia,906,3758.61,3000.0
Brasil,Brasil,2022,Mulheres,Parda,3.1.1 Técnicos em ciências físicas e da engenharia,3.1.1,Técnicos em ciências físicas e da engenharia,3,tecnicos_em_ciencias_fisicas_e_da_engenharia,33201,2570.26,2000.0
Brasil,Brasil,2022,Mulheres,Indígena,3.1.1 Técnicos em ciências físicas e da engenharia,3.1.1,Técnicos em ciências físicas e da engenharia,3,tecnicos_em_ciencias_fisicas_e_da_engenharia,118,3318.33,2300.0
Brasil,Brasil,2022,Total,Total,3.1.1.1 Técnicos em ciências físicas e químicas,3.1.1.1,Técnicos em ciências físicas e químicas,4,tecnicos_em_ciencias_fisicas_e_quimicas,13153,3505.22,2500.0
Brasil,Brasil,2022,Total,Branca,3.1.1.1 Técnicos em ciências físicas e químicas,3.1.1.1,Técnicos em ciências físicas e químicas,4,tecnicos_em_ciencias_fisicas_e_quimicas,6483,3658.75,2500.0
Brasil,Brasil,2022,Total,Preta,3.1.1.1 Técnicos em ciências físicas e químicas,3.1.1.1,Técnicos em ciências físicas e químicas,4,tecnicos_em_ciencias_fisicas_e_quimicas,1190,3030.85,2500.0
Brasil,Brasil,2022,Total,Amarela,3.1.1.1 Técnicos em ciências físicas e químicas,3.1.1.1,Técnicos em ciências físicas e químicas,4,tecnicos_em_ciencias_fisicas_e_quimicas,79,2007.15,1600.0
Brasil,Brasil,2022,Total,Parda,3.1.1.1 Técnicos em ciências físicas e químicas,3.1.1.1,Técnicos em ciências físicas e químicas,4,tecnicos_em_ciencias_fisicas_e_quimicas,5331,3461.44,2500.0
Brasil,Brasil,2022,Total,Indígena,3.1.1.1 Técnicos em ciências físicas e químicas,3.1.1.1,Técnicos em ciências físicas e químicas,4,tecnicos_em_ciencias_fisicas_e_quimicas,70,2373.43,1500.0
Brasil,Brasil,2022,Homens,Total,3.1.1.1 Técnicos em ciências físicas e químicas,3.1.1.1,Técnicos em ciências físicas e químicas,4,tecnicos_em_ciencias_fisicas_e_quimicas,7463,4233.93,3000.0
Brasil,Brasil,2022,Homens,Branca,3.1.1.1 Técnicos em ciências físicas e químicas,3.1.1.1,Técnicos em ciências físicas e químicas,4,tecnicos_em_ciencias_fisicas_e_quimicas,3537,4498.23,3000.0
Brasil,Brasil,2022,Homens,Preta,3.1.1.1 Técnicos em ciências físicas e químicas,3.1.1.1,Técnicos em ciências físicas e químicas,4,tecnicos_em_ciencias_fisicas_e_quimicas,743,3435.87,2900.0
Brasil,Brasil,2022,Homens,Amarela,3.1.1.1 Técnicos em ciências físicas e químicas,3.1.1.1,Técnicos em ciências físicas e químicas,4,tecnicos_em_ciencias_fisicas_e_quimicas,34,2022.85,2500.0
Brasil,Brasil,2022,Homens,Parda,3.1.1.1 Técnicos em ciências físicas e químicas,3.1.1.1,Técnicos em ciências físicas e químicas,4,tecnicos_em_ciencias_fisicas_e_quimicas,3094,4175.47,3000.0
Brasil,Brasil,2022,Homens,Indígena,3.1.1.1 Técnicos em ciências físicas e químicas,3.1.1.1,Técnicos em ciências físicas e químicas,4,tecnicos_em_ciencias_fisicas_e_quimicas,55,2674.67,1500.0
Brasil,Brasil,2022,Mulheres,Total,3.1.1.1 Técnicos em ciências físicas e químicas,3.1.1.1,Técnicos em ciências físicas e químicas,4,tecnicos_em_ciencias_fisicas_e_quimicas,5691,2549.61,2000.0
Brasil,Brasil,2022,Mulheres,Branca,3.1.1.1 Técnicos em ciências físicas e químicas,3.1.1.1,Técnicos em ciências físicas e químicas,4,tecnicos_em_ciencias_fisicas_e_quimicas,2946,2650.93,2000.0
Brasil,Brasil,2022,Mulheres,Preta,3.1.1.1 Técnicos em ciências físicas e químicas,3.1.1.1,Técnicos em ciências físicas e químicas,4,tecnicos_em_ciencias_fisicas_e_quimicas,447,2358.3,1800.0
Brasil,Brasil,2022,Mulheres,Amarela,3.1.1.1 Técnicos em ciências físicas e químicas,3.1.1.1,Técnicos em ciências físicas e químicas,4,tecnicos_em_ciencias_fisicas_e_quimicas,45,1995.19,1600.0
Brasil,Brasil,2022,Mulheres,Parda,3.1.1.1 Técnicos em ciências físicas e químicas,3.1.1.1,Técnicos em ciências físicas e químicas,4,tecnicos_em_ciencias_fisicas_e_quimicas,2238,2474.12,1700.0
Brasil,Brasil,2022,Mulheres,Indígena,3.1.1.1 Técnicos em ciências físicas e químicas,3.1.1.1,Técnicos em ciências físicas e químicas,4,tecnicos_em_ciencias_fisicas_e_quimicas,15,1271.56,1200.0
